Source,Target,Weight,Canto,Book
valmiki,rama,1,Invocation,Book
kaikeyi,lakshman,1,Canto I. Nárad.,Book I.
janak,rohini,1,Canto I. Nárad.,Book I.
sringavera,ganga,1,Canto I. Nárad.,Book I.
bharadvaja,chitrakuta,1,Canto I. Nárad.,Book I.
bharadvaja,rama,1,Canto I. Nárad.,Book I.
bharadvaja,lakshman,1,Canto I. Nárad.,Book I.
chitrakuta,rama,3,Canto I. Nárad.,Book I.
chitrakuta,lakshman,3,Canto I. Nárad.,Book I.
dandaka,agastya,1,Canto I. Nárad.,Book I.
indra,rama,1,Canto I. Nárad.,Book I.
dushan,rama,1,Canto I. Nárad.,Book I.
ravan,rama,3,Canto I. Nárad.,Book I.
sita,kabandha,2,Canto I. Nárad.,Book I.
pampa,hanuman,1,Canto I. Nárad.,Book I.
pampa,wind-god,1,Canto I. Nárad.,Book I.
hanuman,wind-god,1,Canto I. Nárad.,Book I.
sugriva,bali,6,Canto I. Nárad.,Book I.
bali,rama,4,Canto I. Nárad.,Book I.
kishkindha,bali,1,Canto I. Nárad.,Book I.
nala,lanka,1,Canto I. Nárad.,Book I.
nala,rama,1,Canto I. Nárad.,Book I.
nala,ravan,1,Canto I. Nárad.,Book I.
lanka,rama,1,Canto I. Nárad.,Book I.
lanka,ravan,1,Canto I. Nárad.,Book I.
lanka,vibhishan,1,Canto I. Nárad.,Book I.
vibhishan,sita,1,Canto I. Nárad.,Book I.
nandigrama,ayodhya,1,Canto I. Nárad.,Book I.
brahma,rama,1,Canto I. Nárad.,Book I.
valmiki,ganga,5,Canto II. Brahmá's Visit,Book I.
rama,narad,2,Canto II. Brahmá's Visit,Book I.
sita,rama,5,Canto III. The Argument.,Book I.
raghu,rama,3,Canto III. The Argument.,Book I.
visvamitra,janak,1,Canto III. The Argument.,Book I.
guha,ganga,1,Canto III. The Argument.,Book I.
guha,bharadvaja,1,Canto III. The Argument.,Book I.
ganga,bharadvaja,1,Canto III. The Argument.,Book I.
ganga,chitrakuta,1,Canto III. The Argument.,Book I.
bharadvaja,chitrakuta,2,Canto III. The Argument.,Book I.
chitrakuta,bharat,1,Canto III. The Argument.,Book I.
bharat,rama,3,Canto III. The Argument.,Book I.
nandigrama,rama,1,Canto III. The Argument.,Book I.
nandigrama,dandak,1,Canto III. The Argument.,Book I.
nandigrama,anasuya,1,Canto III. The Argument.,Book I.
dandak,anasuya,1,Canto III. The Argument.,Book I.
dandak,sarabhanga,1,Canto III. The Argument.,Book I.
anasuya,sarabhanga,1,Canto III. The Argument.,Book I.
anasuya,indra,1,Canto III. The Argument.,Book I.
sarabhanga,indra,1,Canto III. The Argument.,Book I.
sarabhanga,agastya,1,Canto III. The Argument.,Book I.
indra,agastya,1,Canto III. The Argument.,Book I.
indra,rama,1,Canto III. The Argument.,Book I.
indra,viradha,1,Canto III. The Argument.,Book I.
agastya,rama,1,Canto III. The Argument.,Book I.
agastya,viradha,1,Canto III. The Argument.,Book I.
agastya,panchavata,1,Canto III. The Argument.,Book I.
agastya,surpanakha,1,Canto III. The Argument.,Book I.
viradha,panchavata,1,Canto III. The Argument.,Book I.
viradha,surpanakha,1,Canto III. The Argument.,Book I.
viradha,trisira,1,Canto III. The Argument.,Book I.
viradha,khara,1,Canto III. The Argument.,Book I.
panchavata,surpanakha,1,Canto III. The Argument.,Book I.
panchavata,trisira,1,Canto III. The Argument.,Book I.
panchavata,khara,1,Canto III. The Argument.,Book I.
panchavata,ravan,1,Canto III. The Argument.,Book I.
surpanakha,trisira,1,Canto III. The Argument.,Book I.
surpanakha,khara,1,Canto III. The Argument.,Book I.
surpanakha,ravan,1,Canto III. The Argument.,Book I.
surpanakha,maricha,1,Canto III. The Argument.,Book I.
trisira,khara,1,Canto III. The Argument.,Book I.
trisira,ravan,1,Canto III. The Argument.,Book I.
trisira,maricha,1,Canto III. The Argument.,Book I.
khara,ravan,1,Canto III. The Argument.,Book I.
khara,maricha,1,Canto III. The Argument.,Book I.
khara,rama,1,Canto III. The Argument.,Book I.
ravan,maricha,3,Canto III. The Argument.,Book I.
ravan,rama,3,Canto III. The Argument.,Book I.
maricha,rama,1,Canto III. The Argument.,Book I.
maricha,vulture-king,1,Canto III. The Argument.,Book I.
vulture-king,rama,1,Canto III. The Argument.,Book I.
vulture-king,kabandha,1,Canto III. The Argument.,Book I.
vulture-king,pampa,1,Canto III. The Argument.,Book I.
kabandha,pampa,1,Canto III. The Argument.,Book I.
pampa,raghu,2,Canto III. The Argument.,Book I.
sugriva,bali,10,Canto III. The Argument.,Book I.
bali,tara,2,Canto III. The Argument.,Book I.
tara,raghu,1,Canto III. The Argument.,Book I.
sampati,hanuman,1,Canto III. The Argument.,Book I.
hanuman,mainaka,5,Canto III. The Argument.,Book I.
mainaka,lanka,1,Canto III. The Argument.,Book I.
lanka,hanuman,3,Canto III. The Argument.,Book I.
asoka,rama,1,Canto III. The Argument.,Book I.
nala,lanka,1,Canto III. The Argument.,Book I.
nala,vibhishan,1,Canto III. The Argument.,Book I.
vibhishan,ravan,4,Canto III. The Argument.,Book I.
vibhishan,kumbhakarna,2,Canto III. The Argument.,Book I.
vibhishan,meghanada,3,Canto III. The Argument.,Book I.
kumbhakarna,meghanada,1,Canto III. The Argument.,Book I.
kumbhakarna,ravan,1,Canto III. The Argument.,Book I.
kumbhakarna,sita,1,Canto III. The Argument.,Book I.
meghanada,ravan,1,Canto III. The Argument.,Book I.
meghanada,sita,1,Canto III. The Argument.,Book I.
pushpak,brahma,1,Canto III. The Argument.,Book I.
pushpak,sita,1,Canto III. The Argument.,Book I.
brahma,sita,1,Canto III. The Argument.,Book I.
brahma,bharadvaja,1,Canto III. The Argument.,Book I.
wind-god,bharat,1,Canto III. The Argument.,Book I.
wind-god,rama,1,Canto III. The Argument.,Book I.
valmiki,rama,1,Canto III. The Argument.,Book I.
sita,ravan,1,Canto IV. The Rhapsodists.,Book I.
indra,manu,4,Canto VI. The King.,Book I.
ayodhya,dasaratha,1,Canto VI. The King.,Book I.
dasaratha,indra,1,Canto VI. The King.,Book I.
dhrishti,siddharth,1,Canto VII. The Ministers.,Book I.
dhrishti,arthasadhak,1,Canto VII. The Ministers.,Book I.
dhrishti,dharmapal,1,Canto VII. The Ministers.,Book I.
siddharth,arthasadhak,1,Canto VII. The Ministers.,Book I.
siddharth,dharmapal,1,Canto VII. The Ministers.,Book I.
siddharth,asok,1,Canto VII. The Ministers.,Book I.
arthasadhak,dharmapal,1,Canto VII. The Ministers.,Book I.
arthasadhak,asok,1,Canto VII. The Ministers.,Book I.
dharmapal,asok,1,Canto VII. The Ministers.,Book I.
vasishtha,sumantra,1,Canto VIII. Sumantra's Speech.,Book I.
kasyap,vibhandak,1,Canto IX. Rishyasring.,Book I.
kasyap,rishyasring,1,Canto IX. Rishyasring.,Book I.
santa,dasaratha,10,Canto X. Rishyasring Invited.,Book I.
sumantra,dasaratha,1,Canto X. Rishyasring Invited.,Book I.
sumantra,vasishtha,1,Canto X. Rishyasring Invited.,Book I.
vasishtha,vamadeva,2,Canto XI. The Sacrifice Decreed.,Book I.
vasishtha,kasyap,2,Canto XI. The Sacrifice Decreed.,Book I.
vamadeva,kasyap,1,Canto XI. The Sacrifice Decreed.,Book I.
vamadeva,dasaratha,1,Canto XI. The Sacrifice Decreed.,Book I.
kasyap,dasaratha,1,Canto XI. The Sacrifice Decreed.,Book I.
vasishtha,sumantra,4,Canto XII. The Sacrifice Begun.,Book I.
sarju,rishyasring,1,Canto XIII. The Sacrifice Finished.,Book I.
dasaratha,rishyasring,1,Canto XIII. The Sacrifice Finished.,Book I.
dasaratha,indra,1,Canto XIII. The Sacrifice Finished.,Book I.
chatushtom,ukthya,1,Canto XIII. The Sacrifice Finished.,Book I.
chatushtom,atiratra,1,Canto XIII. The Sacrifice Finished.,Book I.
ukthya,atiratra,1,Canto XIII. The Sacrifice Finished.,Book I.
atiratra,aptoryam,1,Canto XIII. The Sacrifice Finished.,Book I.
aptoryam,abhijit,1,Canto XIII. The Sacrifice Finished.,Book I.
aptoryam,visvajit,1,Canto XIII. The Sacrifice Finished.,Book I.
abhijit,visvajit,1,Canto XIII. The Sacrifice Finished.,Book I.
abhijit,jyotishtom,1,Canto XIII. The Sacrifice Finished.,Book I.
visvajit,jyotishtom,1,Canto XIII. The Sacrifice Finished.,Book I.
ravan,kuvera,4,Canto XIV. Rávan Doomed.,Book I.
madhu,ravan,1,Canto XIV. Rávan Doomed.,Book I.
sumitra,kaikeyi,1,Canto XV. The Nectar.,Book I.
indra,sugriva,2,Canto XVI. The Vánars.,Book I.
sugriva,tara,1,Canto XVI. The Vánars.,Book I.
tara,gandhamadan,1,Canto XVI. The Vánars.,Book I.
gandhamadan,nala,1,Canto XVI. The Vánars.,Book I.
nala,nila,1,Canto XVI. The Vánars.,Book I.
dwivida,mainda,1,Canto XVI. The Vánars.,Book I.
vasishtha,santa,1,Canto XVII. Rishyasring's Return.,Book I.
sumitra,santa,1,Canto XVII. Rishyasring's Return.,Book I.
chaitra,aditi,1,Canto XIX. The Birth Of The Princes.,Book I.
ravan,vishnu,1,Canto XIX. The Birth Of The Princes.,Book I.
ravan,kaikeyi,1,Canto XIX. The Birth Of The Princes.,Book I.
vishnu,kaikeyi,5,Canto XIX. The Birth Of The Princes.,Book I.
vishnu,bharat,6,Canto XIX. The Birth Of The Princes.,Book I.
kaikeyi,bharat,2,Canto XIX. The Birth Of The Princes.,Book I.
kaikeyi,sumitra,2,Canto XIX. The Birth Of The Princes.,Book I.
bharat,sumitra,3,Canto XIX. The Birth Of The Princes.,Book I.
bharat,lakshman,3,Canto XIX. The Birth Of The Princes.,Book I.
sumitra,lakshman,3,Canto XIX. The Birth Of The Princes.,Book I.
sumitra,vishnu,3,Canto XIX. The Birth Of The Princes.,Book I.
lakshman,vishnu,4,Canto XIX. The Birth Of The Princes.,Book I.
satrughna,bharat,1,Canto XIX. The Birth Of The Princes.,Book I.
indra,brahma,1,Canto XX. Visvámitra's Visit.,Book I.
rama,raghu,6,Canto XXI. Visvámitra's Speech.,Book I.
pulastya,ravan,1,Canto XXII. Dasaratha's Speech.,Book I.
maricha,suvahu,2,Canto XXII. Dasaratha's Speech.,Book I.
sunda,upasunda,1,Canto XXII. Dasaratha's Speech.,Book I.
sunda,maricha,1,Canto XXII. Dasaratha's Speech.,Book I.
upasunda,maricha,1,Canto XXII. Dasaratha's Speech.,Book I.
upasunda,suvahu,1,Canto XXII. Dasaratha's Speech.,Book I.
krisasva,daksha,1,Canto XXIII. Vasishtha's Speech.,Book I.
daksha,jaya,1,Canto XXIII. Vasishtha's Speech.,Book I.
vasishtha,rama,7,Canto XXIV. The Spells.,Book I.
rama,lakshman,5,Canto XXIV. The Spells.,Book I.
lakshman,vasishtha,3,Canto XXIV. The Spells.,Book I.
kusik,rama,1,Canto XXIV. The Spells.,Book I.
kusik,lakshman,1,Canto XXIV. The Spells.,Book I.
kusik,visvamitra,1,Canto XXIV. The Spells.,Book I.
kusik,wind-god,1,Canto XXIV. The Spells.,Book I.
visvamitra,wind-god,1,Canto XXIV. The Spells.,Book I.
siva,sarju,1,Canto XXIV. The Spells.,Book I.
sarju,rama,2,Canto XXIV. The Spells.,Book I.
sarju,ganga,1,Canto XXV. The Hermitage Of Love.,Book I.
rama,lakshman,3,Canto XXVI. The Forest Of Tádaká.,Book I.
kailasa,brahma,1,Canto XXVI. The Forest Of Tádaká.,Book I.
brahma,sarju,2,Canto XXVI. The Forest Of Tádaká.,Book I.
sarju,ayodhya,3,Canto XXVI. The Forest Of Tádaká.,Book I.
ayodhya,brahma,1,Canto XXVI. The Forest Of Tádaká.,Book I.
malaja,indra,1,Canto XXVI. The Forest Of Tádaká.,Book I.
visvamitra,raghu,1,Canto XXVII. The Birth Of Tádaká.,Book I.
tadaka,brahma,2,Canto XXVII. The Birth Of Tádaká.,Book I.
sunda,maricha,1,Canto XXVII. The Birth Of Tádaká.,Book I.
virochan,kavya,1,Canto XXVII. The Birth Of Tádaká.,Book I.
kavya,bhrigu,1,Canto XXVII. The Birth Of Tádaká.,Book I.
kavya,indra,1,Canto XXVII. The Birth Of Tádaká.,Book I.
kavya,vishnu,1,Canto XXVII. The Birth Of Tádaká.,Book I.
bhrigu,indra,1,Canto XXVII. The Birth Of Tádaká.,Book I.
bhrigu,vishnu,1,Canto XXVII. The Birth Of Tádaká.,Book I.
indra,vishnu,1,Canto XXVII. The Birth Of Tádaká.,Book I.
indra,rama,1,Canto XXVIII. The Death Of Tádaká.,Book I.
dasaratha,visvamitra,1,Canto XXVIII. The Death Of Tádaká.,Book I.
dasaratha,tadaka,1,Canto XXVIII. The Death Of Tádaká.,Book I.
visvamitra,tadaka,1,Canto XXVIII. The Death Of Tádaká.,Book I.
vishnu,indra,2,Canto XXIX. The Celestial Arms.,Book I.
vishnu,siva,2,Canto XXIX. The Celestial Arms.,Book I.
indra,siva,1,Canto XXIX. The Celestial Arms.,Book I.
indra,brahma,1,Canto XXIX. The Celestial Arms.,Book I.
siva,brahma,2,Canto XXIX. The Celestial Arms.,Book I.
raghu,krisasva,3,Canto XXX. The Mysterious Powers.,Book I.
bali,virochan,2,Canto XXXI. The Perfect Hermitage.,Book I.
bali,indra,5,Canto XXXI. The Perfect Hermitage.,Book I.
virochan,indra,3,Canto XXXI. The Perfect Hermitage.,Book I.
suvahu,wind-god,1,Canto XXXII. Visvámitra's Sacrifice.,Book I.
indra,visvamitra,1,Canto XXXII. Visvámitra's Sacrifice.,Book I.
visvamitra,raghu,1,Canto XXXII. Visvámitra's Sacrifice.,Book I.
visvamitra,rama,1,Canto XXXIII. The Sone.,Book I.
visvamitra,mithila,1,Canto XXXIII. The Sone.,Book I.
rama,mithila,3,Canto XXXIII. The Sone.,Book I.
ganga,himalaya,1,Canto XXXIII. The Sone.,Book I.
brahma,kusa,1,Canto XXXIV. Brahmadatta.,Book I.
kausambi,mahodaya,1,Canto XXXIV. Brahmadatta.,Book I.
kausambi,amurtarajas,1,Canto XXXIV. Brahmadatta.,Book I.
kausambi,dharmaranya,1,Canto XXXIV. Brahmadatta.,Book I.
mahodaya,amurtarajas,1,Canto XXXIV. Brahmadatta.,Book I.
mahodaya,dharmaranya,1,Canto XXXIV. Brahmadatta.,Book I.
mahodaya,girivraja,1,Canto XXXIV. Brahmadatta.,Book I.
amurtarajas,dharmaranya,1,Canto XXXIV. Brahmadatta.,Book I.
amurtarajas,girivraja,1,Canto XXXIV. Brahmadatta.,Book I.
dharmaranya,girivraja,1,Canto XXXIV. Brahmadatta.,Book I.
kampili,indra,1,Canto XXXIV. Brahmadatta.,Book I.
kampili,kusanabha,1,Canto XXXIV. Brahmadatta.,Book I.
indra,kusanabha,2,Canto XXXIV. Brahmadatta.,Book I.
brahmadatta,wind-god,1,Canto XXXIV. Brahmadatta.,Book I.
brahma,kusanabha,3,Canto XXXV. Visvámitra's Lineage.,Book I.
gadhi,brahma,3,Canto XXXV. Visvámitra's Lineage.,Book I.
kusa,richika,3,Canto XXXV. Visvámitra's Lineage.,Book I.
sona,rama,2,Canto XXXVI. The Birth Of Gangá.,Book I.
visvamitra,raghu,1,Canto XXXVI. The Birth Of Gangá.,Book I.
raghu,rama,1,Canto XXXVI. The Birth Of Gangá.,Book I.
himalaya,ganga,3,Canto XXXVI. The Birth Of Gangá.,Book I.
himalaya,uma,6,Canto XXXVI. The Birth Of Gangá.,Book I.
uma,ganga,3,Canto XXXVI. The Birth Of Gangá.,Book I.
ayodhya,sagar,1,Canto XXXIX. The Sons Of Sagar.,Book I.
vidarbha,arishtanemi,1,Canto XXXIX. The Sons Of Sagar.,Book I.
sagar,himalaya,3,Canto XL. The Cleaving Of The Earth.,Book I.
sagar,vindhya,3,Canto XL. The Cleaving Of The Earth.,Book I.
himalaya,vindhya,1,Canto XL. The Cleaving Of The Earth.,Book I.
ansuman,sagar,1,Canto XL. The Cleaving Of The Earth.,Book I.
ansuman,dilipa,1,Canto XLIII. Bhagírath.,Book I.
dilipa,himalaya,3,Canto XLIII. Bhagírath.,Book I.
bhagirath,dilipa,2,Canto XLIII. Bhagírath.,Book I.
nalini,sita,1,Canto XLIV. The Descent Of Gangá.,Book I.
sita,sindhu,1,Canto XLIV. The Descent Of Gangá.,Book I.
jahnavi,jahnu,1,Canto XLIV. The Descent Of Gangá.,Book I.
ganga,visala,1,Canto XLV. The Quest Of The Amrit.,Book I.
indra,krita,2,Canto XLV. The Quest Of The Amrit.,Book I.
krita,aditi,1,Canto XLV. The Quest Of The Amrit.,Book I.
aditi,kasyap,3,Canto XLV. The Quest Of The Amrit.,Book I.
asurs,mandar,2,Canto XLV. The Quest Of The Amrit.,Book I.
varun,diti,1,Canto XLV. The Quest Of The Amrit.,Book I.
suras,asurs,1,Canto XLV. The Quest Of The Amrit.,Book I.
suras,titan,1,Canto XLV. The Quest Of The Amrit.,Book I.
kasyap,maricha,3,Canto XLVI. Diti's Hope.,Book I.
diti,indra,1,Canto XLVII. Sumati.,Book I.
visala,suchandra,2,Canto XLVII. Sumati.,Book I.
somadatta,ikshvaku,1,Canto XLVII. Sumati.,Book I.
somadatta,visala,1,Canto XLVII. Sumati.,Book I.
ikshvaku,visala,1,Canto XLVII. Sumati.,Book I.
mithila,visvamitra,1,Canto XLVII. Sumati.,Book I.
mithila,janak,1,Canto XLVIII. Indra And Ahalyá,Book I.
indra,ahalya,3,Canto XLVIII. Indra And Ahalyá,Book I.
gautam,indra,2,Canto XLVIII. Indra And Ahalyá,Book I.
gautam,rama,2,Canto XLIX. Ahalyá Freed.,Book I.
rama,raghu,2,Canto XLIX. Ahalyá Freed.,Book I.
raghu,gautam,2,Canto XLIX. Ahalyá Freed.,Book I.
visvamitra,satananda,2,Canto L. Janak.,Book I.
visala,ahalya,1,Canto L. Janak.,Book I.
visvamitra,gautam,2,Canto LI. Visvámitra.,Book I.
renuka,bhrigu,1,Canto LI. Visvámitra.,Book I.
renuka,rama,1,Canto LI. Visvámitra.,Book I.
renuka,satananda,1,Canto LI. Visvámitra.,Book I.
bhrigu,rama,1,Canto LI. Visvámitra.,Book I.
bhrigu,satananda,1,Canto LI. Visvámitra.,Book I.
visvamitra,vasishtha,3,Canto LV. The Hermitage Burnt.,Book I.
barbars,sakas,1,Canto LV. The Hermitage Burnt.,Book I.
haritas,visvamitra,1,Canto LV. The Hermitage Burnt.,Book I.
himalaya,nagas,1,Canto LV. The Hermitage Burnt.,Book I.
visvamitra,gadhi,1,Canto LVI. Visvámitra's Vow.,Book I.
varun,rudra,2,Canto LVI. Visvámitra's Vow.,Book I.
varun,indra,2,Canto LVI. Visvámitra's Vow.,Book I.
rudra,indra,1,Canto LVI. Visvámitra's Vow.,Book I.
brahma,varun,2,Canto LVI. Visvámitra's Vow.,Book I.
ikshvaku,raghu,2,Canto LVII. Trisanku.,Book I.
trisanku,vasishtha,1,Canto LVII. Trisanku.,Book I.
visvamitra,trisanku,2,Canto LVIII. Trisanku Cursed.,Book I.
ayodhya,visvamitra,1,Canto LVIII. Trisanku Cursed.,Book I.
kusik,ikshvaku,2,Canto LIX. The Sons Of Vasishtha.,Book I.
trisanku,ikshvaku,4,Canto LX. Trisanku's Ascension.,Book I.
ayodhya,ambarisha,1,Canto LXI. Sunahsepha.,Book I.
ambarisha,indra,3,Canto LXI. Sunahsepha.,Book I.
bhrigu,richika,1,Canto LXI. Sunahsepha.,Book I.
sunahsepha,visvamitra,2,Canto LXII. Ambarísha's Sacrifice.,Book I.
vishnu,agni,1,Canto LXII. Ambarísha's Sacrifice.,Book I.
fire-god,indra,1,Canto LXII. Ambarísha's Sacrifice.,Book I.
fire-god,upendra,1,Canto LXII. Ambarísha's Sacrifice.,Book I.
fire-god,thousand-eyed,1,Canto LXII. Ambarísha's Sacrifice.,Book I.
indra,upendra,2,Canto LXII. Ambarísha's Sacrifice.,Book I.
indra,thousand-eyed,2,Canto LXII. Ambarísha's Sacrifice.,Book I.
upendra,thousand-eyed,1,Canto LXII. Ambarísha's Sacrifice.,Book I.
kusik,thousand-eyed,3,Canto LXIV. Rambhá.,Book I.
satananda,kusik,1,Canto LXV. Visvámitra's Triumph,Book I.
devarat,nimi,1,Canto LXVI. Janak's Speech.,Book I.
nimi,rudra,1,Canto LXVI. Janak's Speech.,Book I.
rudra,daksha,1,Canto LXVI. Janak's Speech.,Book I.
mithila,siva,2,Canto LXVI. Janak's Speech.,Book I.
sita,rama,1,Canto LXVII. The Breaking Of The Bow.,Book I.
ayodhya,dasaratha,1,Canto LXVIII. The Envoys' Speech.,Book I.
kusik,janak,1,Canto LXVIII. The Envoys' Speech.,Book I.
satananda,vamadeva,1,Canto LXVIII. The Envoys' Speech.,Book I.
vamadeva,kausalya,1,Canto LXVIII. The Envoys' Speech.,Book I.
kausalya,visvamitra,1,Canto LXVIII. The Envoys' Speech.,Book I.
vamadeva,markandeya,1,Canto LXIX. Dasaratha's Visit.,Book I.
vamadeva,kasyap,1,Canto LXIX. Dasaratha's Visit.,Book I.
markandeya,kasyap,1,Canto LXIX. Dasaratha's Visit.,Book I.
videha,janak,2,Canto LXIX. Dasaratha's Visit.,Book I.
lakshman,visvamitra,1,Canto LXIX. Dasaratha's Visit.,Book I.
satananda,kusadhwaj,2,Canto LXX. The Maidens Sought.,Book I.
pushpak,ikshumati,1,Canto LXX. The Maidens Sought.,Book I.
indra,vishnu,1,Canto LXX. The Maidens Sought.,Book I.
indra,sankasya,1,Canto LXX. The Maidens Sought.,Book I.
vishnu,sankasya,1,Canto LXX. The Maidens Sought.,Book I.
mithila,janak,2,Canto LXX. The Maidens Sought.,Book I.
mithila,satananda,2,Canto LXX. The Maidens Sought.,Book I.
ikshvaku,ayodhya,4,Canto LXX. The Maidens Sought.,Book I.
ayodhya,sudaman,3,Canto LXX. The Maidens Sought.,Book I.
sudaman,raghu,1,Canto LXX. The Maidens Sought.,Book I.
raghu,ayodhya,1,Canto LXX. The Maidens Sought.,Book I.
raghu,mithila,1,Canto LXX. The Maidens Sought.,Book I.
videha,ikshvaku,2,Canto LXX. The Maidens Sought.,Book I.
vasishtha,visvamitra,1,Canto LXX. The Maidens Sought.,Book I.
brahma,marichi,2,Canto LXX. The Maidens Sought.,Book I.
brahma,kasyap,1,Canto LXX. The Maidens Sought.,Book I.
marichi,kasyap,3,Canto LXX. The Maidens Sought.,Book I.
marichi,vivasvat,2,Canto LXX. The Maidens Sought.,Book I.
marichi,manu,2,Canto LXX. The Maidens Sought.,Book I.
kasyap,vivasvat,1,Canto LXX. The Maidens Sought.,Book I.
kasyap,manu,1,Canto LXX. The Maidens Sought.,Book I.
vivasvat,manu,1,Canto LXX. The Maidens Sought.,Book I.
vivasvat,ikshvaku,1,Canto LXX. The Maidens Sought.,Book I.
manu,ikshvaku,1,Canto LXX. The Maidens Sought.,Book I.
dhruvasandhi,bharat,3,Canto LXX. The Maidens Sought.,Book I.
dhruvasandhi,asit,4,Canto LXX. The Maidens Sought.,Book I.
bharat,asit,2,Canto LXX. The Maidens Sought.,Book I.
asit,talajanghas,2,Canto LXX. The Maidens Sought.,Book I.
bhrigu,himalaya,1,Canto LXX. The Maidens Sought.,Book I.
sagar,asamanj,1,Canto LXX. The Maidens Sought.,Book I.
sagar,ansuman,2,Canto LXX. The Maidens Sought.,Book I.
sagar,dilipa,1,Canto LXX. The Maidens Sought.,Book I.
sagar,bhagirath,1,Canto LXX. The Maidens Sought.,Book I.
asamanj,ansuman,2,Canto LXX. The Maidens Sought.,Book I.
asamanj,dilipa,1,Canto LXX. The Maidens Sought.,Book I.
asamanj,bhagirath,1,Canto LXX. The Maidens Sought.,Book I.
ansuman,dilipa,2,Canto LXX. The Maidens Sought.,Book I.
ansuman,bhagirath,2,Canto LXX. The Maidens Sought.,Book I.
dilipa,bhagirath,1,Canto LXX. The Maidens Sought.,Book I.
bhagirath,purushadak,1,Canto LXX. The Maidens Sought.,Book I.
purushadak,kalmashapada,1,Canto LXX. The Maidens Sought.,Book I.
sudarsan,maru,1,Canto LXX. The Maidens Sought.,Book I.
maru,ambarisha,4,Canto LXX. The Maidens Sought.,Book I.
maru,nahush,2,Canto LXX. The Maidens Sought.,Book I.
ambarisha,nahush,6,Canto LXX. The Maidens Sought.,Book I.
ambarisha,nabhag,2,Canto LXX. The Maidens Sought.,Book I.
nahush,nabhag,2,Canto LXX. The Maidens Sought.,Book I.
nabhag,dasaratha,2,Canto LXX. The Maidens Sought.,Book I.
dasaratha,rama,1,Canto LXX. The Maidens Sought.,Book I.
rama,ikshvaku,2,Canto LXX. The Maidens Sought.,Book I.
haryasva,kirtiratha,2,Canto LXXI. Janak's Pedigree.,Book I.
kirtiratha,mahandhrak,1,Canto LXXI. Janak's Pedigree.,Book I.
mahandhrak,maharoma,1,Canto LXXI. Janak's Pedigree.,Book I.
maharoma,swarnaroma,1,Canto LXXI. Janak's Pedigree.,Book I.
sankasya,siva,2,Canto LXXI. Janak's Pedigree.,Book I.
sankasya,sita,2,Canto LXXI. Janak's Pedigree.,Book I.
siva,sita,1,Canto LXXI. Janak's Pedigree.,Book I.
rama,urmila,1,Canto LXXI. Janak's Pedigree.,Book I.
rama,lakshman,1,Canto LXXI. Janak's Pedigree.,Book I.
urmila,lakshman,1,Canto LXXI. Janak's Pedigree.,Book I.
janak,vasishtha,2,Canto LXXII. The Gift Of Kine.,Book I.
janak,kusik,2,Canto LXXII. The Gift Of Kine.,Book I.
vasishtha,kusik,2,Canto LXXII. The Gift Of Kine.,Book I.
kusik,ikshvaku,1,Canto LXXII. The Gift Of Kine.,Book I.
ikshvaku,videha,2,Canto LXXII. The Gift Of Kine.,Book I.
bharat,satrughna,2,Canto LXXII. The Gift Of Kine.,Book I.
bharat,dasaratha,2,Canto LXXII. The Gift Of Kine.,Book I.
satrughna,dasaratha,2,Canto LXXII. The Gift Of Kine.,Book I.
kekaya,bharat,4,Canto LXXIII. The Nuptials.,Book I.
dasaratha,vasishtha,1,Canto LXXIII. The Nuptials.,Book I.
janak,vasishtha,6,Canto LXXIII. The Nuptials.,Book I.
janak,videha,6,Canto LXXIII. The Nuptials.,Book I.
janak,ayodhya,6,Canto LXXIII. The Nuptials.,Book I.
videha,ayodhya,1,Canto LXXIII. The Nuptials.,Book I.
rama,kausalya,1,Canto LXXIII. The Nuptials.,Book I.
rama,sita,1,Canto LXXIII. The Nuptials.,Book I.
kausalya,sita,1,Canto LXXIII. The Nuptials.,Book I.
lakshman,urmila,1,Canto LXXIII. The Nuptials.,Book I.
srutakirti,raghu,1,Canto LXXIII. The Nuptials.,Book I.
visvamitra,ayodhya,1,Canto LXXIV. Ráma With The Axe.,Book I.
ayodhya,janak,2,Canto LXXIV. Ráma With The Axe.,Book I.
mithila,ayodhya,1,Canto LXXIV. Ráma With The Axe.,Book I.
siva,tripura,1,Canto LXXIV. Ráma With The Axe.,Book I.
tripura,vasishtha,1,Canto LXXIV. Ráma With The Axe.,Book I.
thousand-eyed,kasyap,1,Canto LXXV. The Parle.,Book I.
siva,vishnu,8,Canto LXXV. The Parle.,Book I.
devarat,videha,1,Canto LXXV. The Parle.,Book I.
richika,vishnu,1,Canto LXXV. The Parle.,Book I.
richika,arjun,1,Canto LXXV. The Parle.,Book I.
rama,varun,6,Canto LXXVII. Bharat's Departure.,Book I.
varun,bhrigu,1,Canto LXXVII. Bharat's Departure.,Book I.
bhrigu,ayodhya,2,Canto LXXVII. Bharat's Departure.,Book I.
ayodhya,dasaratha,2,Canto LXXVII. Bharat's Departure.,Book I.
ayodhya,rama,2,Canto LXXVII. Bharat's Departure.,Book I.
dasaratha,rama,1,Canto LXXVII. Bharat's Departure.,Book I.
himalaya,sumitra,1,Canto LXXVII. Bharat's Departure.,Book I.
himalaya,kaikeyi,1,Canto LXXVII. Bharat's Departure.,Book I.
