Source,Target,Weight,Book
avanti,dandak,1,6
avanti,ayomukh,1,6
abravanti,dandak,1,6
abravanti,ayomukh,1,6
dandak,ayomukh,1,6
kaveri,malaya,1,6
malaya,agastya,1,6
agastya,tamraparni,3,6
yaksha,indra,1,6
suryavan,vaidyut,1,6
kunjar,agastya,1,6
kunjar,bhogavati,1,6
rohitas,gandharvas,1,6
sushen,sugriva,3,6
ravan,somagiri,2,6
ravan,sindhu,2,6
somagiri,sindhu,1,6
pariyatra,gandharvas,1,6
janak,vajra,1,6
chakravan,visvakarma,1,6
chakravan,panchajan,1,6
chakravan,hayagriva,1,6
visvakarma,panchajan,1,6
visvakarma,hayagriva,1,6
visvakarma,vishnu,1,6
panchajan,hayagriva,1,6
panchajan,vishnu,1,6
hayagriva,vishnu,1,6
visvas,vasus,1,6
visvas,meru,1,6
vasus,meru,1,6
varun,meru,1,6
varun,asta,1,6
savarni,brahma,1,6
janak,soma,1,6
janak,kala,1,6
soma,kala,1,6
kala,sudarsan,1,6
sudarsan,devasakha,1,6
kailasa,kuvera,1,6
apsarases,vaisravan,1,6
vaisravan,guhyakas,1,6
somagiri,brahma,1,6
brahma,rudra,1,6
hanuman,wind-god,1,6
hanuman,vinata,1,6
wind-god,angad,1,6
wind-god,tara,1,6
wind-god,vinata,1,6
angad,tara,2,6
angad,vinata,1,6
angad,sushen,1,6
tara,vinata,1,6
tara,sushen,1,6
vinata,sushen,1,6
ravan,rama,1,6
rama,mayavi,1,6
sugriva,mayavi,1,6
sugriva,malaya,1,6
bali,mayavi,5,6
bali,malaya,5,6
mayavi,malaya,1,6
meru,bali,1,6
meru,hanuman,1,6
hanuman,matanga,1,6
sita,sugriva,1,6
prasravan,sugriva,1,6
prasravan,vinata,1,6
vinata,satabali,1,6
satabali,sugriva,1,6
satabali,sushen,1,6
sushen,rama,1,6
hanuman,vindhya,1,6
tara,vindhya,1,6
rama,gandhamadan,2,6
angad,hanuman,2,6
tara,hanuman,1,6
maya,danav,1,6
brahma,usanas,2,6
indra,hema,1,6
indra,brahma,1,6
hema,brahma,1,6
merusavarni,svayamprabha,1,6
dandak,ravan,1,6
ravan,sugriva,1,6
vindhya,prasravan,1,6
bali,raghu,1,6
raghu,sugriva,1,6
rama,sita,11,6
indra,sukra,2,6
angad,sugriva,4,6
raghu,ruma,1,6
hanuman,yama,1,6
yama,sita,1,6
yama,raghu,1,6
sita,raghu,1,6
raghu,jatayus,2,6
jatayus,ravan,6,6
lakshman,jatayus,2,6
angad,riksharajas,1,6
riksharajas,bali,1,6
riksharajas,sugriva,1,6
bali,dasaratha,3,6
sugriva,dasaratha,4,6
dasaratha,sita,3,6
sita,lakshman,1,6
sita,jatayus,1,6
jatayus,dasaratha,1,6
vindhya,sampati,1,6
sampati,angad,2,6
sampati,jatayus,2,6
angad,jatayus,1,6
rama,vishnu,3,6
rama,asurs,4,6
vishnu,asurs,1,6
lanka,visvakarma,1,6
visvakarma,sita,1,6
vainateya,vinata,1,6
vinata,suparna,1,6
videhan,varun,1,6
lakshman,sampati,1,6
suparsva,gandharvas,1,6
sampati,bali,1,6
matarisva,jatayus,1,6
janasthan,vindhya,1,6
rama,ravan,2,6
lakshman,ravan,1,6
indra,angad,1,6
angad,jambavan,3,6
prahlada,vishnu,1,6
lanka,jambavan,2,6
sugriva,arishtanemi,1,6
rama,arishtanemi,1,6
punjikasthala,anjana,1,6
brahma,wind-god,1,6
brahma,indra,1,6
narayan,wind-god,1,6
svayambhu,indra,1,6
rama,ravan,9,6
raghu,rama,3,6
raghu,mainaka,4,6
mainaka,asurs,2,6
hanuman,rama,6,6
wind-god,surasa,1,6
brahma,hanuman,3,6
brahma,rama,3,6
dandak,ravan,2,6
dandak,sita,1,6
dandak,rama,2,6
sita,rama,7,6
dasaratha,sita,2,6
daksha,brahma,1,6
garud,gandharva,1,6
gandharva,indra,1,6
lamba,lanka,1,6
lanka,ravan,2,6
sita,ravan,1,6
prahasta,kumbhakarna,1,6
wind-god,visvakarma,1,6
indra,airavat,1,6
indra,raghu,1,6
ravan,rama,2,6
angad,jambavan,1,6
lakshman,bharat,1,6
lakshman,satrughna,1,6
bharat,satrughna,1,6
satrughna,sugriva,1,6
ruma,tara,1,6
ruma,angad,1,6
tara,angad,1,6
vasus,adityas,1,6
vasus,asvins,1,6
adityas,asvins,1,6
sita,lakshman,1,6
rama,lakshman,6,6
ganga,bali,1,6
ganga,viradha,1,6
bali,viradha,1,6
bali,janasthan,1,6
bali,ikshvaku,1,6
viradha,janasthan,1,6
viradha,ikshvaku,1,6
janasthan,ikshvaku,1,6
mithila,dasaratha,1,6
rama,vedas,1,6
asoka,indra,1,6
hiranyakasipu,indra,1,6
rama,sachi,3,6
pulastya,brahma,3,6
pulastya,visravas,4,6
brahma,visravas,2,6
visravas,ravan,2,6
vikata,nagas,1,6
vikata,gandharvas,1,6
nagas,gandharvas,1,6
rama,sita,10,6
ikshvaku,sita,1,6
raghu,ravan,1,6
rama,kausalya,2,6
rama,sumitra,2,6
kausalya,sumitra,1,6
sita,trijata,2,6
ravan,lakshman,4,6
kumbhakarna,lanka,1,6
rama,raghu,4,6
janak,rama,3,6
janak,dasaratha,2,6
janak,ikshvaku,2,6
dasaratha,ikshvaku,2,6
sugriva,bali,6,6
bali,sampati,2,6
rudras,rohini,1,6
arundhati,vasishtha,1,6
ravan,janak,2,6
janak,sita,1,6
rama,dasaratha,5,6
sita,dasaratha,1,6
sita,ikshvaku,1,6
dasaratha,dandak,1,6
ikshvaku,rama,1,6
ikshvaku,dandak,1,6
ikshvaku,sumitra,1,6
dandak,sumitra,1,6
sumitra,ravan,1,6
sumitra,lanka,1,6
lanka,rama,1,6
lakshman,rama,5,6
vaisravan,vishnu,1,6
sugriva,hanuman,4,6
sugriva,rama,4,6
bali,sugriva,2,6
bharat,sugriva,1,6
indra,sachi,2,6
meru,mandar,1,6
meru,prasravan,1,6
mandar,prasravan,1,6
prasravan,indra,1,6
prasravan,airavat,1,6
ravan,vibhishan,5,6
prasravan,raghu,2,6
mandar,meru,1,6
rama,chitrakuta,5,6
sita,hanuman,2,6
indra,kuvera,2,6
indra,rama,2,6
kuvera,rama,1,6
dasaratha,lakshman,1,6
dasaratha,rama,1,6
dasaratha,kosal,1,6
lakshman,kosal,1,6
kosal,hanuman,1,6
kosal,wind-god,1,6
wind-god,ravan,1,6
thousand-eyed,hanuman,1,6
wind-god,meru,1,6
meru,kosal,1,6
sugriva,lanka,1,6
lanka,raghu,3,6
ravan,raghu,1,6
jambumali,prahasta,5,6
jambumali,ravan,5,6
prahasta,ravan,2,6
prahasta,indra,2,6
ravan,indra,2,6
indra,gandharvas,1,6
indra,nagas,1,6
gandharvas,nagas,1,6
yupaksha,virupaksha,1,6
ravan,aksha,1,6
hanuman,aksha,1,6
asurs,jambumali,1,6
hanuman,nandi,1,6
nandi,kailasa,1,6
kailasa,bali,1,6
indra,lanka,2,6
vishnu,yama,2,6
kuvera,vishnu,1,6
yaksha,rama,1,6
yaksha,bali,1,6
ravan,lanka,1,6
hanuman,wind-god,1,6
hanuman,lanka,1,6
wind-god,lanka,1,6
yaksha,gandharva,1,6
jambavan,wind-god,2,6
hanuman,jambavan,1,6
hanuman,angad,1,6
nandan,dadhimukh,1,6
dadhimukh,sugriva,4,6
dadhimukh,angad,4,6
sugriva,angad,4,6
raghu,angad,1,6
raghu,hanuman,1,6
angad,hanuman,1,6
angad,rama,1,6
hanuman,sita,1,6
sita,janak,2,6
videha,hanuman,1,6
svayambhu,indra,1,7
rama,ravan,9,7
raghu,rama,3,7
raghu,mainaka,4,7
mainaka,asurs,2,7
hanuman,rama,6,7
wind-god,surasa,1,7
brahma,hanuman,3,7
brahma,rama,3,7
dandak,ravan,2,7
dandak,sita,1,7
dandak,rama,2,7
sita,rama,7,7
dasaratha,sita,2,7
daksha,brahma,1,7
garud,gandharva,1,7
gandharva,indra,1,7
lamba,lanka,1,7
lanka,ravan,2,7
sita,ravan,1,7
prahasta,kumbhakarna,1,7
wind-god,visvakarma,1,7
indra,airavat,1,7
indra,raghu,1,7
ravan,rama,2,7
angad,jambavan,1,7
lakshman,bharat,1,7
lakshman,satrughna,1,7
bharat,satrughna,1,7
satrughna,sugriva,1,7
ruma,tara,1,7
ruma,angad,1,7
tara,angad,1,7
vasus,adityas,1,7
vasus,asvins,1,7
adityas,asvins,1,7
sita,lakshman,1,7
rama,lakshman,6,7
ganga,bali,1,7
ganga,viradha,1,7
bali,viradha,1,7
bali,janasthan,1,7
bali,ikshvaku,1,7
viradha,janasthan,1,7
viradha,ikshvaku,1,7
janasthan,ikshvaku,1,7
mithila,dasaratha,1,7
rama,vedas,1,7
asoka,indra,1,7
hiranyakasipu,indra,1,7
rama,sachi,3,7
pulastya,brahma,3,7
pulastya,visravas,4,7
brahma,visravas,2,7
visravas,ravan,2,7
vikata,nagas,1,7
vikata,gandharvas,1,7
nagas,gandharvas,1,7
rama,sita,10,7
ikshvaku,sita,1,7
raghu,ravan,1,7
rama,kausalya,2,7
rama,sumitra,2,7
kausalya,sumitra,1,7
sita,trijata,2,7
ravan,lakshman,4,7
kumbhakarna,lanka,1,7
rama,raghu,4,7
janak,rama,3,7
janak,dasaratha,2,7
janak,ikshvaku,2,7
dasaratha,ikshvaku,2,7
sugriva,bali,6,7
bali,sampati,2,7
rudras,rohini,1,7
arundhati,vasishtha,1,7
ravan,janak,2,7
janak,sita,1,7
rama,dasaratha,5,7
sita,dasaratha,1,7
sita,ikshvaku,1,7
dasaratha,dandak,1,7
ikshvaku,rama,1,7
ikshvaku,dandak,1,7
ikshvaku,sumitra,1,7
dandak,sumitra,1,7
sumitra,ravan,1,7
sumitra,lanka,1,7
lanka,rama,1,7
lakshman,rama,5,7
vaisravan,vishnu,1,7
sugriva,hanuman,4,7
sugriva,rama,4,7
bali,sugriva,2,7
bharat,sugriva,1,7
indra,sachi,2,7
meru,mandar,1,7
meru,prasravan,1,7
mandar,prasravan,1,7
prasravan,indra,1,7
prasravan,airavat,1,7
ravan,vibhishan,5,7
prasravan,raghu,2,7
mandar,meru,1,7
rama,chitrakuta,5,7
sita,hanuman,2,7
indra,kuvera,2,7
indra,rama,2,7
kuvera,rama,1,7
dasaratha,lakshman,1,7
dasaratha,rama,1,7
dasaratha,kosal,1,7
lakshman,kosal,1,7
kosal,hanuman,1,7
kosal,wind-god,1,7
wind-god,ravan,1,7
thousand-eyed,hanuman,1,7
wind-god,meru,1,7
meru,kosal,1,7
sugriva,lanka,1,7
lanka,raghu,3,7
ravan,raghu,1,7
jambumali,prahasta,5,7
jambumali,ravan,5,7
prahasta,ravan,2,7
prahasta,indra,2,7
ravan,indra,2,7
indra,gandharvas,1,7
indra,nagas,1,7
gandharvas,nagas,1,7
yupaksha,virupaksha,1,7
ravan,aksha,1,7
hanuman,aksha,1,7
asurs,jambumali,1,7
hanuman,nandi,1,7
nandi,kailasa,1,7
kailasa,bali,1,7
indra,lanka,2,7
vishnu,yama,2,7
kuvera,vishnu,1,7
yaksha,rama,1,7
yaksha,bali,1,7
ravan,lanka,1,7
hanuman,wind-god,1,7
hanuman,lanka,1,7
wind-god,lanka,1,7
yaksha,gandharva,1,7
jambavan,wind-god,2,7
hanuman,jambavan,1,7
hanuman,angad,1,7
nandan,dadhimukh,1,7
dadhimukh,sugriva,4,7
dadhimukh,angad,4,7
sugriva,angad,4,7
raghu,angad,1,7
raghu,hanuman,1,7
angad,hanuman,1,7
angad,rama,1,7
hanuman,sita,1,7
sita,janak,2,7
videha,hanuman,1,7
